kg_id,pedagogy_tags,confidence,source_type,source_url,evidence_snippet,needs_review
edb_1574060001,play_based|character_ed,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,從遊戲中學習; 德育,false
edb_1576270001,,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,"根據教育局課程指引及學校辦學宗旨,幫助孩童德、智、體、群、美、靈六育的發展。 本校會遵照《幼稚園教育課程指引》(2017)規劃課程，不會要求幼兒班兒童執筆寫字，亦不會要求兒童做機械式的抄寫或操練式的計",true
edb_1576270002,,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,"根據教育局課程指引及學校辦學宗旨,幫助孩童德、智、體、群、美、靈六育的發展。 本校會遵照《幼稚園教育課程指引》(2017)規劃課程，不會要求幼兒班兒童執筆寫字，亦不會要求兒童做機械式的抄寫或操練式的計",true
edb_1577910001,play_based|child_centered|constructivist,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,遊戲學習; 兒童為本; 建構,false
edb_1582080001,thematic,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,主題教學,false
edb_1583640001,play_based,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,從遊戲中學習,false
edb_1585340001,play_based|inquiry_based|picture_book|multiple_intelligences,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,自由遊戲; 探究式; 繪本教學; 多元智能,false
edb_1585930001,picture_book|child_centered|constructivist|stem_maker|sensory_learning,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,繪本; 以兒童為中心; 建構; STEM; 感官探索,false
edb_1587200001,project_based|child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 以兒童為中心,false
edb_1587630001,child_centered|small_group,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,以兒童為中心; 小組學習,false
edb_1587800001,thematic|constructivist,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,主題教學; 建構,false
edb_3205440002,project_based|child_centered|small_group,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 兒童為本; 小組學習,false
edb_3257670002,play_based|picture_book|character_ed,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,自由遊戲; 繪本教學; 德育,false
edb_5163840002,project_based|thematic|play_based|character_ed,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 主題教學; 從遊戲中學習; 德育,false
edb_5166270001,picture_book|child_centered|constructivist|mixed_age,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,繪本; 以兒童為中心; 建構; 混齡,false
edb_5190900001,child_centered|constructivist|small_group,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兒童為本; 建構; 小組活動,false
edb_5194990001,project_based|thematic|child_centered|multiple_intelligences|small_group|character_ed,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 主題教學; 兒童為中心; 多元智能; 小組活動,false
edb_5364150001,play_based|picture_book|multiple_intelligences|small_group|character_ed,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,自由遊戲; 繪本; 多元智能; 小組活動; 品德教育,false
edb_5367090001,project_based|play_based|child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,方案教學; 從遊戲中學習; 以兒童為中心,false
edb_5370980001,project_based|play_based|child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 從遊戲中學習; 兒童為本,false
edb_5423260002,project_based|thematic|play_based|picture_book|child_centered|sensory_learning|character_ed,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,方案教學; 主題教學; 從遊戲中學習; 繪本教學; 兒童為本,false
edb_5631100001,montessori|project_based|child_centered|constructivist,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,蒙特梭利; 專題研習; 兒童為本; 建構,false
edb_5632850001,activity_based|multiple_intelligences|character_ed,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,活動教學; 多元智能; 德育,false
edb_5633900001,project_based|thematic|play_based|picture_book|child_centered|constructivist|small_group,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 主題教學; 從遊戲中學習; 繪本; 兒童為中心,false
edb_5635440001,activity_based|whole_language,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,活動教學; 全語文,false
edb_5652020001,,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,課程編排能配合幼兒的發展特徵及需要，並涵蓋不同的學習範疇，有層次地由淺入深增潤和豐富幼兒的學習經驗。 本校會遵照《幼稚園教育課程指引》(2017)規劃課程，不會要求幼兒班兒童執筆寫字，亦不會要求兒童做,true
edb_5659890001,project_based|child_centered|constructivist|small_group,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 兒童為本; 建構; 小組學習,false
edb_5660470001,project_based|child_centered|small_group,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 兒童為本; 小組學習,false
edb_5662410001,,low,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料,true
edb_5663060001,project_based,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習,false
edb_5663300001,project_based,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習,false
edb_5663900001,picture_book,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,繪本,false
edb_5695690001,activity_based|play_based|picture_book|child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,活動教學; 自由遊戲; 繪本; 兒童為本,false
edb_5754290001,project_based|play_based|multiple_intelligences,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,方案教學; 自由遊戲; 多元智能,false
edb_5824170001,thematic,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,主題教學,false
edb_5871410001,stem_maker|small_group,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,STEM; 小組活動,false
edb_5878690001,project_based|activity_based|play_based|child_centered|multiple_intelligences|constructivist,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 活動教學; 從遊戲中學習; 以兒童為中心; 多元智能,false
edb_5972950001,project_based|activity_based|play_based|child_centered|multiple_intelligences|constructivist,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 活動教學; 從遊戲中學習; 以兒童為中心; 多元智能,false
edb_6012500001,,low,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料,true
edb_1530360001,thematic|picture_book|character_ed,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,主題綜合; 繪本教學; 品德教育,false
edb_1582320002,play_based|inquiry_based|child_centered|sensory_learning|small_group|character_ed,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,遊戲中學習; 探究式; 兒童為本; 多感官; 小組活動,false
edb_1584700001,constructivist,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,建構,false
edb_1585260001,project_based|inquiry_based|child_centered|multiple_intelligences|character_ed,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 探究式; 兒童為本; 多元智能; 德育,false
edb_1587390001,project_based|play_based|picture_book|child_centered|sensory_learning,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 從遊戲中學習; 繪本; 兒童為本; 感官探索,false
edb_1587710003,activity_based|thematic|constructivist,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,活動教學; 主題綜合; 建構,false
edb_1589840001,activity_based|play_based|picture_book|child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,活動教學; 自由遊戲; 繪本; 兒童為本,false
edb_1592040001,play_based|mixed_age,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,從遊戲中學習; 混齡,false
edb_1592390001,project_based|sensory_learning,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 感官探索,false
edb_1592550001,project_based,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習,false
edb_2149490007,,low,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料,true
edb_2313630001,project_based|activity_based|small_group,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 活動教學; 小組活動,false
edb_2313710001,,low,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料,true
edb_3249570002,activity_based|play_based|multiple_intelligences,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,活動教學; 從遊戲中學習; 多元智能,false
edb_5196340001,play_based|picture_book|whole_language|child_centered|character_ed,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,自由遊戲; 繪本; 全語文; 以兒童為中心; 品德教育,false
edb_5239840002,,low,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料,true
edb_5240260001,project_based|play_based|sensory_learning,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,方案教學; 從遊戲中學習; 感官學習,false
edb_5257310001,activity_based,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,活動教學,false
edb_5257580001,project_based|thematic|inquiry_based|picture_book|child_centered|multiple_intelligences,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 主題教學; 探究學習; 繪本教學; 以兒童為中心,false
edb_5286090001,project_based|thematic|play_based|picture_book|child_centered|constructivist|stem_maker,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 主題教學; 遊戲學習; 繪本教學; 兒童為本,false
edb_5301310001,small_group,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,小組學習,false
edb_5301310002,small_group,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,小組學習,false
edb_5304170001,picture_book,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,繪本,false
edb_5307350001,project_based|play_based|inquiry_based|constructivist,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 從遊戲中學習; 探索式; 建構,false
edb_5323550001,inquiry_based,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,探究式,false
edb_5333510001,project_based|play_based|picture_book|constructivist|small_group,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,專題研習; 自由遊戲; 繪本; 建構; 小組活動,false
edb_5341530001,play_based|child_centered|constructivist,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,從遊戲中學習; 以兒童為中心; 建構,false
edb_5375270001,,low,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料,true
edb_5391550003,,low,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料,true
edb_5408110001,child_centered|character_ed,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兒童為本; 品德教育,false
edb_5428300001,child_centered,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兒童為本,false
edb_5492400001,ib_pyp|inquiry_based,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,國際文憑; 探究式,false
edb_5549010001,thematic|small_group|character_ed,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,主題教學; 小組活動; 德育,false
